report_id,report_name,topic,json_path,file_path,pages,text_length
Timor_Leste_School_Feeding_Recipe_Book_2023_Reseit,Timor_Leste_School_Feeding_Recipe_Book_2023_Reseit.pdf,Energy_for_food_security,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Timor_Leste_School_Feeding_Recipe_Book_2023_Reseit.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Energy_for_food_security/Timor_Leste_School_Feeding_Recipe_Book_2023_Reseit.pdf,159,371234
Powering_progress_market_creation_strategies_for_s,Powering_progress_market_creation_strategies_for_s.pdf,Energy_for_food_security,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Powering_progress_market_creation_strategies_for_s.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Energy_for_food_security/Powering_progress_market_creation_strategies_for_s.pdf,30,106056
Shifting_schools_to_eCooking_in_Burkina_Faso_an_in,Shifting_schools_to_eCooking_in_Burkina_Faso_an_in.pdf,Energy_for_food_security,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Shifting_schools_to_eCooking_in_Burkina_Faso_an_in.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Energy_for_food_security/Shifting_schools_to_eCooking_in_Burkina_Faso_an_in.pdf,5,10057
Clean_cooking_solutions_in_Malawi,Clean_cooking_solutions_in_Malawi.pdf,Energy_for_food_security,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Clean_cooking_solutions_in_Malawi.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Energy_for_food_security/Clean_cooking_solutions_in_Malawi.pdf,5,13803
The_importance_of_investing_in_the_wellbeing_of_ch,The_importance_of_investing_in_the_wellbeing_of_ch.pdf,UN_agencies_and_international_institutions,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/The_importance_of_investing_in_the_wellbeing_of_ch.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/UN_agencies_and_international_institutions/The_importance_of_investing_in_the_wellbeing_of_ch.pdf,8,18107
Hurricane_Beryl_Jamaica_Cash_Assistance_Report_Aug,Hurricane_Beryl_Jamaica_Cash_Assistance_Report_Aug.pdf,UN_agencies_and_international_institutions,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Hurricane_Beryl_Jamaica_Cash_Assistance_Report_Aug.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/UN_agencies_and_international_institutions/Hurricane_Beryl_Jamaica_Cash_Assistance_Report_Aug.pdf,34,62616
Socio_economic_impacts_of_the_Political_Crisis_ECO,Socio_economic_impacts_of_the_Political_Crisis_ECO.pdf,UN_agencies_and_international_institutions,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Socio_economic_impacts_of_the_Political_Crisis_ECO.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/UN_agencies_and_international_institutions/Socio_economic_impacts_of_the_Political_Crisis_ECO.pdf,41,72327
2023_Operationalising_the_HDP_Nexus_in_WFP_Western,2023_Operationalising_the_HDP_Nexus_in_WFP_Western.pdf,Conflicts,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/2023_Operationalising_the_HDP_Nexus_in_WFP_Western.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Conflicts/2023_Operationalising_the_HDP_Nexus_in_WFP_Western.pdf,20,40963
The_importance_of_school_meals_programmes_in_fragi,The_importance_of_school_meals_programmes_in_fragi.pdf,Conflicts,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/The_importance_of_school_meals_programmes_in_fragi.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Conflicts/The_importance_of_school_meals_programmes_in_fragi.pdf,29,151711
Nutrition_Snapshot_2024,Nutrition_Snapshot_2024.pdf,Conflicts,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Nutrition_Snapshot_2024.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Conflicts/Nutrition_Snapshot_2024.pdf,4,8288
Cash_assistance_and_social_benefits_in_Ukraine_Jul,Cash_assistance_and_social_benefits_in_Ukraine_Jul.pdf,Conflicts,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Cash_assistance_and_social_benefits_in_Ukraine_Jul.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Conflicts/Cash_assistance_and_social_benefits_in_Ukraine_Jul.pdf,2,4864
WFP_and_Social_Protection_Annual_Review_2023,WFP_and_Social_Protection_Annual_Review_2023.pdf,Conflicts,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/WFP_and_Social_Protection_Annual_Review_2023.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Conflicts/WFP_and_Social_Protection_Annual_Review_2023.pdf,28,60878
WFP_Ukraine_Supporting_exports_of_Ukrainian_food_J,WFP_Ukraine_Supporting_exports_of_Ukrainian_food_J.pdf,Conflicts,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/WFP_Ukraine_Supporting_exports_of_Ukrainian_food_J.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Conflicts/WFP_Ukraine_Supporting_exports_of_Ukrainian_food_J.pdf,1,2300
Security_Impact_on_WFP_s_Operation_in_the_South_Oc,Security_Impact_on_WFP_s_Operation_in_the_South_Oc.pdf,Conflicts,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Security_Impact_on_WFP_s_Operation_in_the_South_Oc.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Conflicts/Security_Impact_on_WFP_s_Operation_in_the_South_Oc.pdf,3,8524
Linking_Anticipatory_Action_and_Social_Protection_,Linking_Anticipatory_Action_and_Social_Protection_.pdf,Conflicts,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Linking_Anticipatory_Action_and_Social_Protection_.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Conflicts/Linking_Anticipatory_Action_and_Social_Protection_.pdf,16,33626
Anticipatory_Cash_Transfers_and_Early_Warning_Info,Anticipatory_Cash_Transfers_and_Early_Warning_Info.pdf,Emergency_relief,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Anticipatory_Cash_Transfers_and_Early_Warning_Info.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Emergency_relief/Anticipatory_Cash_Transfers_and_Early_Warning_Info.pdf,6,14776
WFP_Philippines_Super_Typhoon_Odette_Response,WFP_Philippines_Super_Typhoon_Odette_Response.pdf,Emergency_relief,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/WFP_Philippines_Super_Typhoon_Odette_Response.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Emergency_relief/WFP_Philippines_Super_Typhoon_Odette_Response.pdf,18,30071
Palestine_Environmental_and_Social_Commitment_Plan,Palestine_Environmental_and_Social_Commitment_Plan.pdf,Emergency_relief,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Palestine_Environmental_and_Social_Commitment_Plan.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Emergency_relief/Palestine_Environmental_and_Social_Commitment_Plan.pdf,15,20362
Palestine_Stakeholder_Engagement_Plan_SEP_for_Emer,Palestine_Stakeholder_Engagement_Plan_SEP_for_Emer.pdf,Emergency_relief,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Palestine_Stakeholder_Engagement_Plan_SEP_for_Emer.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Emergency_relief/Palestine_Stakeholder_Engagement_Plan_SEP_for_Emer.pdf,18,42674
Myanmar_Community_Support_Project_Environmental_an,Myanmar_Community_Support_Project_Environmental_an.pdf,Emergency_relief,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Myanmar_Community_Support_Project_Environmental_an.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Emergency_relief/Myanmar_Community_Support_Project_Environmental_an.pdf,9,14183
Myanmar_Community_Support_Project_Stakeholder_Enga,Myanmar_Community_Support_Project_Stakeholder_Enga.pdf,Emergency_relief,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Myanmar_Community_Support_Project_Stakeholder_Enga.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Emergency_relief/Myanmar_Community_Support_Project_Stakeholder_Enga.pdf,26,53940
Hurricane_Beryl_Jamaica_Cash_Assistance_Report_Aug,Hurricane_Beryl_Jamaica_Cash_Assistance_Report_Aug.pdf,Emergency_relief,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Hurricane_Beryl_Jamaica_Cash_Assistance_Report_Aug.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Emergency_relief/Hurricane_Beryl_Jamaica_Cash_Assistance_Report_Aug.pdf,34,62616
Cash_assistance_and_social_benefits_in_Ukraine_Jul,Cash_assistance_and_social_benefits_in_Ukraine_Jul.pdf,Emergency_relief,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Cash_assistance_and_social_benefits_in_Ukraine_Jul.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Emergency_relief/Cash_assistance_and_social_benefits_in_Ukraine_Jul.pdf,2,4864
WFP_Ukraine_Supporting_exports_of_Ukrainian_food_J,WFP_Ukraine_Supporting_exports_of_Ukrainian_food_J.pdf,Emergency_relief,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/WFP_Ukraine_Supporting_exports_of_Ukrainian_food_J.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Emergency_relief/WFP_Ukraine_Supporting_exports_of_Ukrainian_food_J.pdf,1,2300
Ghana_Farmer_support_activity_Impact_Evaluation,Ghana_Farmer_support_activity_Impact_Evaluation.pdf,Independent_evaluation,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Ghana_Farmer_support_activity_Impact_Evaluation.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Independent_evaluation/Ghana_Farmer_support_activity_Impact_Evaluation.pdf,90,165838
Evaluation_of_WFP_s_Environmental_Policy,Evaluation_of_WFP_s_Environmental_Policy.pdf,Independent_evaluation,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Evaluation_of_WFP_s_Environmental_Policy.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Independent_evaluation/Evaluation_of_WFP_s_Environmental_Policy.pdf,82,252352
Inter_Agency_Humanitarian_Evaluation_of_the_Respon,Inter_Agency_Humanitarian_Evaluation_of_the_Respon.pdf,Independent_evaluation,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Inter_Agency_Humanitarian_Evaluation_of_the_Respon.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Independent_evaluation/Inter_Agency_Humanitarian_Evaluation_of_the_Respon.pdf,107,397193
Evaluation_of_WFP_s_Emergency_Preparedness_Policy_,Evaluation_of_WFP_s_Emergency_Preparedness_Policy_.pdf,Independent_evaluation,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Evaluation_of_WFP_s_Emergency_Preparedness_Policy_.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Independent_evaluation/Evaluation_of_WFP_s_Emergency_Preparedness_Policy_.pdf,87,291895
Annual_Evaluation_Report_2024,Annual_Evaluation_Report_2024.pdf,Independent_evaluation,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Annual_Evaluation_Report_2024.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Independent_evaluation/Annual_Evaluation_Report_2024.pdf,41,122541
Rwanda_Evaluation_of_Home_Grown_School_Feeding_202,Rwanda_Evaluation_of_Home_Grown_School_Feeding_202.pdf,Independent_evaluation,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Rwanda_Evaluation_of_Home_Grown_School_Feeding_202.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Independent_evaluation/Rwanda_Evaluation_of_Home_Grown_School_Feeding_202.pdf,121,364567
Cambodia_KOICA_supported_Home_Grown_School_Feeding,Cambodia_KOICA_supported_Home_Grown_School_Feeding.pdf,Independent_evaluation,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Cambodia_KOICA_supported_Home_Grown_School_Feeding.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Independent_evaluation/Cambodia_KOICA_supported_Home_Grown_School_Feeding.pdf,221,539977
Synthesis_of_evaluative_evidence_on_the_humanitari,Synthesis_of_evaluative_evidence_on_the_humanitari.pdf,Independent_evaluation,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Synthesis_of_evaluative_evidence_on_the_humanitari.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Independent_evaluation/Synthesis_of_evaluative_evidence_on_the_humanitari.pdf,65,177183
Annual_Report_Strategic_Advisory_Panel_on_Impact_E,Annual_Report_Strategic_Advisory_Panel_on_Impact_E.pdf,Independent_evaluation,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Annual_Report_Strategic_Advisory_Panel_on_Impact_E.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Independent_evaluation/Annual_Report_Strategic_Advisory_Panel_on_Impact_E.pdf,29,91918
After_Action_Review_Leveraging_4Ps_Programme_for_E,After_Action_Review_Leveraging_4Ps_Programme_for_E.pdf,Social_Protection_and_Safety_Nets,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/After_Action_Review_Leveraging_4Ps_Programme_for_E.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Social_Protection_and_Safety_Nets/After_Action_Review_Leveraging_4Ps_Programme_for_E.pdf,21,48710
Supporting_Social_Protection_Systems_in_the_Sahel_,Supporting_Social_Protection_Systems_in_the_Sahel_.pdf,Social_Protection_and_Safety_Nets,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Supporting_Social_Protection_Systems_in_the_Sahel_.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Social_Protection_and_Safety_Nets/Supporting_Social_Protection_Systems_in_the_Sahel_.pdf,17,46811
Evaluation_of_Democratic_Republic_of_the_Congo_WFP,Evaluation_of_Democratic_Republic_of_the_Congo_WFP.pdf,Social_Protection_and_Safety_Nets,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Evaluation_of_Democratic_Republic_of_the_Congo_WFP.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Social_Protection_and_Safety_Nets/Evaluation_of_Democratic_Republic_of_the_Congo_WFP.pdf,104,317414
Evaluation_of_the_EU_MADAD_Project_Strengthening_s,Evaluation_of_the_EU_MADAD_Project_Strengthening_s.pdf,Social_Protection_and_Safety_Nets,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Evaluation_of_the_EU_MADAD_Project_Strengthening_s.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Social_Protection_and_Safety_Nets/Evaluation_of_the_EU_MADAD_Project_Strengthening_s.pdf,146,382099
Developmental_Evaluation_of_Catalyzing_Good_Food_T,Developmental_Evaluation_of_Catalyzing_Good_Food_T.pdf,Social_Protection_and_Safety_Nets,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Developmental_Evaluation_of_Catalyzing_Good_Food_T.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Social_Protection_and_Safety_Nets/Developmental_Evaluation_of_Catalyzing_Good_Food_T.pdf,90,331479
Seasonal_Monitoring_in_Cambodia,Seasonal_Monitoring_in_Cambodia.pdf,Social_Protection_and_Safety_Nets,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Seasonal_Monitoring_in_Cambodia.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Social_Protection_and_Safety_Nets/Seasonal_Monitoring_in_Cambodia.pdf,8,6360
The_State_of_School_Feeding_Worldwide,The_State_of_School_Feeding_Worldwide.pdf,Social_Protection_and_Safety_Nets,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/The_State_of_School_Feeding_Worldwide.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Social_Protection_and_Safety_Nets/The_State_of_School_Feeding_Worldwide.pdf,5,1588
Nutrition_at_the_Heart_of_WFP_s_Work_in_Madagascar,Nutrition_at_the_Heart_of_WFP_s_Work_in_Madagascar.pdf,Social_Protection_and_Safety_Nets,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Nutrition_at_the_Heart_of_WFP_s_Work_in_Madagascar.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Social_Protection_and_Safety_Nets/Nutrition_at_the_Heart_of_WFP_s_Work_in_Madagascar.pdf,3,7904
Evaluation_of_Uganda_WFP_Country_Strategic_Plan_20,Evaluation_of_Uganda_WFP_Country_Strategic_Plan_20.pdf,Social_Protection_and_Safety_Nets,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Evaluation_of_Uganda_WFP_Country_Strategic_Plan_20.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Social_Protection_and_Safety_Nets/Evaluation_of_Uganda_WFP_Country_Strategic_Plan_20.pdf,96,297321
Scaling_Up_of_the_Rapid_Rural_Transformation_RRT_I,Scaling_Up_of_the_Rapid_Rural_Transformation_RRT_I.pdf,Social_Protection_and_Safety_Nets,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Scaling_Up_of_the_Rapid_Rural_Transformation_RRT_I.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Social_Protection_and_Safety_Nets/Scaling_Up_of_the_Rapid_Rural_Transformation_RRT_I.pdf,2,4289
WFP_Philippines_Super_Typhoon_Odette_Response,WFP_Philippines_Super_Typhoon_Odette_Response.pdf,Ambassadors_and_Celebrities,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/WFP_Philippines_Super_Typhoon_Odette_Response.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Ambassadors_and_Celebrities/WFP_Philippines_Super_Typhoon_Odette_Response.pdf,18,30071
Annual_country_reports_-_Burundi_-_2023_BI02,Annual_country_reports_-_Burundi_-_2023_BI02.pdf,Ambassadors_and_Celebrities,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Annual_country_reports_-_Burundi_-_2023_BI02.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Ambassadors_and_Celebrities/Annual_country_reports_-_Burundi_-_2023_BI02.pdf,102,223677
Annual_country_reports_-_Burundi_-_2024_BI03,Annual_country_reports_-_Burundi_-_2024_BI03.pdf,Ambassadors_and_Celebrities,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Annual_country_reports_-_Burundi_-_2024_BI03.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Ambassadors_and_Celebrities/Annual_country_reports_-_Burundi_-_2024_BI03.pdf,115,255616
Gaza_Food_Security_Assessment_December_2023,Gaza_Food_Security_Assessment_December_2023.pdf,Food_Security_Cluster,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Gaza_Food_Security_Assessment_December_2023.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Food_Security_Cluster/Gaza_Food_Security_Assessment_December_2023.pdf,6,9321
Assessment_of_Rice_Fortification_Scheme_in_Malkang,Assessment_of_Rice_Fortification_Scheme_in_Malkang.pdf,Food_Security_Cluster,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Assessment_of_Rice_Fortification_Scheme_in_Malkang.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Food_Security_Cluster/Assessment_of_Rice_Fortification_Scheme_in_Malkang.pdf,76,163255
UN_WFP_India_Quarterly_Bulletin_April_June_2023,UN_WFP_India_Quarterly_Bulletin_April_June_2023.pdf,Food_Security_Cluster,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/UN_WFP_India_Quarterly_Bulletin_April_June_2023.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Food_Security_Cluster/UN_WFP_India_Quarterly_Bulletin_April_June_2023.pdf,5,14057
Special_Report_FAO_WFP_Crop_and_Food_Security_Asse,Special_Report_FAO_WFP_Crop_and_Food_Security_Asse.pdf,Food_Security_Cluster,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Special_Report_FAO_WFP_Crop_and_Food_Security_Asse.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Food_Security_Cluster/Special_Report_FAO_WFP_Crop_and_Food_Security_Asse.pdf,90,201396
Guatemala_Local_and_Regional_Food_Procurement_Poli,Guatemala_Local_and_Regional_Food_Procurement_Poli.pdf,Food_Security_Cluster,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/Guatemala_Local_and_Regional_Food_Procurement_Poli.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Food_Security_Cluster/Guatemala_Local_and_Regional_Food_Procurement_Poli.pdf,4,7736
FEEDING_RESILIENCE_Unraveling_the_Asia_Pacific_Foo,FEEDING_RESILIENCE_Unraveling_the_Asia_Pacific_Foo.pdf,Food_Security_Cluster,/Users/madhu/Desktop/WFP/wfp-taxonomy-analysis/py files/extracted/FEEDING_RESILIENCE_Unraveling_the_Asia_Pacific_Foo.json,/Users/madhu/Desktop/WFP/wfp_reports/wfp_reports/Food_Security_Cluster/FEEDING_RESILIENCE_Unraveling_the_Asia_Pacific_Foo.pdf,36,136847
