report_id,topic_rank,topic,similarity
Annual_country_reports_-_Senegal_-_2024_SN02,3,Energy_for_food_security,0.5804
Annual_country_reports_-_Senegal_-_2024_SN02,4,Food_security_analysis,0.577
Annual_country_reports_-_Senegal_-_2024_SN02,5,Food_Assistance,0.5766
Annual_country_reports_-_Senegal_-_2024_SN02,6,The_R4_Rural_Resilience_Initiative,0.5724
Annual_country_reports_-_Senegal_-_2024_SN02,7,Nutrition,0.5384
Annual_country_reports_-_Senegal_-_2024_SN02,8,Food_fortification,0.536
Annual_country_reports_-_Senegal_-_2024_SN02,9,Funding_and_donors,0.5155
Annual_country_reports_-_Senegal_-_2024_SN02,10,Gender_equality,0.5134
Annual_country_reports_-_Sierra_Leone_-_2023_SL02,1,Food_security_analysis,0.7235
Annual_country_reports_-_Sierra_Leone_-_2023_SL02,2,The_R4_Rural_Resilience_Initiative,0.6259
Annual_country_reports_-_Sierra_Leone_-_2023_SL02,3,Smallholder_agricultural_market_support,0.6034
Annual_country_reports_-_Sierra_Leone_-_2023_SL02,4,Food_Assistance_for_Assets,0.593
Annual_country_reports_-_Sierra_Leone_-_2023_SL02,5,School_meals,0.5728
Annual_country_reports_-_Sierra_Leone_-_2023_SL02,6,Energy_for_food_security,0.5572
Annual_country_reports_-_Sierra_Leone_-_2023_SL02,7,Resilience_building,0.5568
Annual_country_reports_-_Sierra_Leone_-_2023_SL02,8,Food_Security_Cluster,0.5517
Annual_country_reports_-_Sierra_Leone_-_2023_SL02,9,Food_safety_and_quality,0.5254
Annual_country_reports_-_Sierra_Leone_-_2023_SL02,10,Food_Assistance,0.517
Annual_country_reports_-_Sierra_Leone_-_2024_SL02,1,The_R4_Rural_Resilience_Initiative,0.6139
Annual_country_reports_-_Sierra_Leone_-_2024_SL02,2,School_meals,0.5728
Annual_country_reports_-_Sierra_Leone_-_2024_SL02,3,Smallholder_agricultural_market_support,0.5623
Annual_country_reports_-_Sierra_Leone_-_2024_SL02,4,Food_Assistance_for_Assets,0.5586
Annual_country_reports_-_Sierra_Leone_-_2024_SL02,5,Funding_and_donors,0.5554
Annual_country_reports_-_Sierra_Leone_-_2024_SL02,6,Food_security_analysis,0.5239
Annual_country_reports_-_Sierra_Leone_-_2024_SL02,7,Food_Assistance,0.517
Annual_country_reports_-_Sierra_Leone_-_2024_SL02,8,Energy_for_food_security,0.5125
Annual_country_reports_-_Sierra_Leone_-_2024_SL02,9,Nutrition,0.5107
Annual_country_reports_-_Sierra_Leone_-_2024_SL02,10,Sustainable_livelihoods_and_ecosystems,0.5064
Anticipatory_Cash_Transfers_and_Early_Warning_Info,1,Cash_transfers,0.644
Anticipatory_Cash_Transfers_and_Early_Warning_Info,2,Food_security_analysis,0.5848
Anticipatory_Cash_Transfers_and_Early_Warning_Info,3,Food_safety_and_quality,0.5115
Anticipatory_Cash_Transfers_and_Early_Warning_Info,4,Anticipatory_Action,0.5101
Anticipatory_Cash_Transfers_and_Early_Warning_Info,5,Energy_for_food_security,0.5063
Anticipatory_Cash_Transfers_and_Early_Warning_Info,6,Emergency_Preparedness_and_Response,0.4921
Anticipatory_Cash_Transfers_and_Early_Warning_Info,7,Partnerships,0.4712
Anticipatory_Cash_Transfers_and_Early_Warning_Info,8,Food_Security_Cluster,0.4646
Anticipatory_Cash_Transfers_and_Early_Warning_Info,9,Seasonal_and_agricultural_monitoring,0.456
Anticipatory_Cash_Transfers_and_Early_Warning_Info,10,Climate_action,0.455
April_2022_Ukraine_Conflict_Addressing_Acute_Needs,1,Humanitarian_Support_and_Services,0.6695
April_2022_Ukraine_Conflict_Addressing_Acute_Needs,2,Gender_equality,0.607
April_2022_Ukraine_Conflict_Addressing_Acute_Needs,3,Food_security_analysis,0.5892
April_2022_Ukraine_Conflict_Addressing_Acute_Needs,4,Emergencies,0.5788
April_2022_Ukraine_Conflict_Addressing_Acute_Needs,5,Food_safety_and_quality,0.5441
April_2022_Ukraine_Conflict_Addressing_Acute_Needs,6,Energy_for_food_security,0.5425
April_2022_Ukraine_Conflict_Addressing_Acute_Needs,7,Conflicts,0.5153
April_2022_Ukraine_Conflict_Addressing_Acute_Needs,8,Cash_transfers,0.5142
April_2022_Ukraine_Conflict_Addressing_Acute_Needs,9,Food_Assistance,0.5084
April_2022_Ukraine_Conflict_Addressing_Acute_Needs,10,Food_Assistance_for_Assets,0.5028
Armenia_Evaluation_of_School_Feeding_Modalities_Ap,1,School_meals,0.7114
Armenia_Evaluation_of_School_Feeding_Modalities_Ap,2,Gender_equality,0.5991
Armenia_Evaluation_of_School_Feeding_Modalities_Ap,3,Food_security_analysis,0.5949
Armenia_Evaluation_of_School_Feeding_Modalities_Ap,4,Environmental_and_social_sustainability,0.583
Armenia_Evaluation_of_School_Feeding_Modalities_Ap,5,Cash_transfers,0.582
Armenia_Evaluation_of_School_Feeding_Modalities_Ap,6,Country_Capacity_Strengthening,0.5662
Armenia_Evaluation_of_School_Feeding_Modalities_Ap,7,Nutrition,0.5622
Armenia_Evaluation_of_School_Feeding_Modalities_Ap,8,Food_Assistance,0.562
Armenia_Evaluation_of_School_Feeding_Modalities_Ap,9,Smallholder_agricultural_market_support,0.542
Armenia_Evaluation_of_School_Feeding_Modalities_Ap,10,Resilience_building,0.5392
Assessment_of_Rice_Fortification_Scheme_in_Malkang,1,School_meals,0.6216
Assessment_of_Rice_Fortification_Scheme_in_Malkang,2,Nutrition,0.6167
Assessment_of_Rice_Fortification_Scheme_in_Malkang,3,Food_fortification,0.6126
Assessment_of_Rice_Fortification_Scheme_in_Malkang,4,Food_security_analysis,0.5902
Assessment_of_Rice_Fortification_Scheme_in_Malkang,5,Analyses_and_assessments,0.5555
Assessment_of_Rice_Fortification_Scheme_in_Malkang,6,Food_Assistance,0.5402
Assessment_of_Rice_Fortification_Scheme_in_Malkang,7,Food_Assistance_for_Assets,0.5375
Assessment_of_Rice_Fortification_Scheme_in_Malkang,8,Environmental_and_social_sustainability,0.5372
Assessment_of_Rice_Fortification_Scheme_in_Malkang,9,Food_systems,0.53
Assessment_of_Rice_Fortification_Scheme_in_Malkang,10,Supply_chain,0.5258
Assistance_to_Refugees_and_Crisis_Affected_Populat,1,Funding_and_donors,0.5569
Assistance_to_Refugees_and_Crisis_Affected_Populat,2,Humanitarian_Support_and_Services,0.529
Assistance_to_Refugees_and_Crisis_Affected_Populat,3,Food_Assistance,0.502
Assistance_to_Refugees_and_Crisis_Affected_Populat,4,Emergency_relief,0.4768
Assistance_to_Refugees_and_Crisis_Affected_Populat,5,Emergency_Preparedness_and_Response,0.4765
Assistance_to_Refugees_and_Crisis_Affected_Populat,6,Food_Assistance_for_Assets,0.4702
Assistance_to_Refugees_and_Crisis_Affected_Populat,7,Energy_for_food_security,0.4427
Assistance_to_Refugees_and_Crisis_Affected_Populat,8,Food_security_analysis,0.43
Assistance_to_Refugees_and_Crisis_Affected_Populat,9,Food_safety_and_quality,0.4154
Assistance_to_Refugees_and_Crisis_Affected_Populat,10,UN_Humanitarian_Air_Service,0.4152
Audited_Annual_Accounts,1,Cash_transfers,0.727
Audited_Annual_Accounts,2,Analyses_and_assessments,0.6941
Audited_Annual_Accounts,3,Funding_and_donors,0.6566
Audited_Annual_Accounts,4,Humanitarian_Support_and_Services,0.6542
Audited_Annual_Accounts,5,Sustainable_development_goals,0.6277
Audited_Annual_Accounts,6,Partnerships,0.6046
Audited_Annual_Accounts,7,Executive_Board,0.6011
Audited_Annual_Accounts,8,Smallholder_agricultural_market_support,0.5849
Audited_Annual_Accounts,9,Procurement,0.5778
Audited_Annual_Accounts,10,Corporate_strategy,0.5647
Barrier_analysis_for_the_social_economic_integrati,1,Humanitarian_Support_and_Services,0.6887
Barrier_analysis_for_the_social_economic_integrati,2,Sustainable_livelihoods_and_ecosystems,0.6331
Barrier_analysis_for_the_social_economic_integrati,3,Food_security_analysis,0.5783
Barrier_analysis_for_the_social_economic_integrati,4,Private_sector,0.5642
Barrier_analysis_for_the_social_economic_integrati,5,The_R4_Rural_Resilience_Initiative,0.5404
Barrier_analysis_for_the_social_economic_integrati,6,Resilience_building,0.5321
Barrier_analysis_for_the_social_economic_integrati,7,Local_market_developments,0.5151
Barrier_analysis_for_the_social_economic_integrati,8,UN_Humanitarian_Air_Service,0.5051
Barrier_analysis_for_the_social_economic_integrati,9,Food_systems,0.4936
Barrier_analysis_for_the_social_economic_integrati,10,Food_safety_and_quality,0.4837
Biography_Assistant_Executive_Director_for_Workpla,1,Executive_Board,0.4075
Biography_Assistant_Executive_Director_for_Workpla,2,UN_agencies_and_international_institutions,0.3871
Biography_Assistant_Executive_Director_for_Workpla,3,Humanitarian_Support_and_Services,0.356
Biography_Assistant_Executive_Director_for_Workpla,4,UN_Humanitarian_Air_Service,0.3534
Biography_Assistant_Executive_Director_for_Workpla,5,Rome_based_agencies,0.3275
Biography_Assistant_Executive_Director_for_Workpla,6,Governance_and_leadership,0.3263
Biography_Assistant_Executive_Director_for_Workpla,7,Centre_of_Excellence,0.3164
Biography_Assistant_Executive_Director_for_Workpla,8,Partnerships,0.3089
Biography_Assistant_Executive_Director_for_Workpla,9,Emergencies,0.3061
Biography_Assistant_Executive_Director_for_Workpla,10,Emergency_relief,0.287
Biography_Chief_Financial_Officer_Robert_van_der_Z,1,Executive_Board,0.3157
Biography_Chief_Financial_Officer_Robert_van_der_Z,2,Governance_and_leadership,0.2298
Biography_Chief_Financial_Officer_Robert_van_der_Z,3,UN_agencies_and_international_institutions,0.2156
Biography_Chief_Financial_Officer_Robert_van_der_Z,4,Private_sector,0.1909
Biography_Chief_Financial_Officer_Robert_van_der_Z,5,Rome_based_agencies,0.1631
Biography_Chief_Financial_Officer_Robert_van_der_Z,6,Partnerships,0.1614
Biography_Chief_Financial_Officer_Robert_van_der_Z,7,UN_Humanitarian_Air_Service,0.16
Biography_Chief_Financial_Officer_Robert_van_der_Z,8,Climate_risk_management_insurance_and_financing,0.1487
Biography_Chief_Financial_Officer_Robert_van_der_Z,9,Cash_transfers,0.1473
Biography_Chief_Financial_Officer_Robert_van_der_Z,10,Corporate_strategy,0.1402
Brazil_Centre_of_Excellence_and_the_African_Union_,1,School_meals,0.553
Brazil_Centre_of_Excellence_and_the_African_Union_,2,Food_Security_Cluster,0.4954
Brazil_Centre_of_Excellence_and_the_African_Union_,3,Corporate_strategy,0.4457
Brazil_Centre_of_Excellence_and_the_African_Union_,4,Food_systems,0.4327
Brazil_Centre_of_Excellence_and_the_African_Union_,5,Centre_of_Excellence,0.424
Brazil_Centre_of_Excellence_and_the_African_Union_,6,Smallholder_agricultural_market_support,0.4237
Brazil_Centre_of_Excellence_and_the_African_Union_,7,Food_Assistance,0.4225
Brazil_Centre_of_Excellence_and_the_African_Union_,8,Partnerships,0.4195
Brazil_Centre_of_Excellence_and_the_African_Union_,9,Country_strategic_planning,0.4044
Brazil_Centre_of_Excellence_and_the_African_Union_,10,Nutrition,0.399
Brazil_CoE_Good_Practices_no_2_Financing_School_Fe,1,School_meals,0.5815
Brazil_CoE_Good_Practices_no_2_Financing_School_Fe,2,Funding_and_donors,0.5788
Brazil_CoE_Good_Practices_no_2_Financing_School_Fe,3,Nutrition,0.5516
Brazil_CoE_Good_Practices_no_2_Financing_School_Fe,4,Food_Assistance_for_Assets,0.517
Brazil_CoE_Good_Practices_no_2_Financing_School_Fe,5,Food_Assistance,0.4686
Brazil_CoE_Good_Practices_no_2_Financing_School_Fe,6,Food_security_analysis,0.46
Brazil_CoE_Good_Practices_no_2_Financing_School_Fe,7,Food_systems,0.452
Brazil_CoE_Good_Practices_no_2_Financing_School_Fe,8,Energy_for_food_security,0.4355
Brazil_CoE_Good_Practices_no_2_Financing_School_Fe,9,Partnerships,0.4337
Brazil_CoE_Good_Practices_no_2_Financing_School_Fe,10,Procurement,0.4317
Building_and_maintaining_social_protection_systems,1,Social_Protection_and_Safety_Nets,0.6071
Building_and_maintaining_social_protection_systems,2,Logistics_and_delivery_networks,0.546
Building_and_maintaining_social_protection_systems,3,Country_Capacity_Strengthening,0.542
Building_and_maintaining_social_protection_systems,4,Humanitarian_Support_and_Services,0.5024
Building_and_maintaining_social_protection_systems,5,The_R4_Rural_Resilience_Initiative,0.4574
Building_and_maintaining_social_protection_systems,6,Resilience_building,0.4457
Building_and_maintaining_social_protection_systems,7,Resilience_programming,0.4268
Building_and_maintaining_social_protection_systems,8,Cash_transfers,0.4251
Building_and_maintaining_social_protection_systems,9,Governance_and_leadership,0.4014
Building_and_maintaining_social_protection_systems,10,Information_Technology_and_Telecommunications_in_Emergencies,0.3883
CERFAM_Strategic_Partnership_Framework_2020_2022,1,Partnerships,0.612
CERFAM_Strategic_Partnership_Framework_2020_2022,2,Humanitarian_Support_and_Services,0.5121
CERFAM_Strategic_Partnership_Framework_2020_2022,3,Country_Capacity_Strengthening,0.4981
CERFAM_Strategic_Partnership_Framework_2020_2022,4,Food_Assistance_for_Assets,0.4863
CERFAM_Strategic_Partnership_Framework_2020_2022,5,Food_security_analysis,0.4843
CERFAM_Strategic_Partnership_Framework_2020_2022,6,Energy_for_food_security,0.475
CERFAM_Strategic_Partnership_Framework_2020_2022,7,Monitoring,0.4631
CERFAM_Strategic_Partnership_Framework_2020_2022,8,Food_Assistance,0.4504
CERFAM_Strategic_Partnership_Framework_2020_2022,9,Zero_Hunger,0.4476
CERFAM_Strategic_Partnership_Framework_2020_2022,10,Funding_and_donors,0.4459
Cambodia_KOICA_supported_Home_Grown_School_Feeding,1,Programme_design,0.6906
Cambodia_KOICA_supported_Home_Grown_School_Feeding,2,School_meals,0.6861
Cambodia_KOICA_supported_Home_Grown_School_Feeding,3,Gender_equality,0.6792
Cambodia_KOICA_supported_Home_Grown_School_Feeding,4,Procurement,0.6531
Cambodia_KOICA_supported_Home_Grown_School_Feeding,5,The_R4_Rural_Resilience_Initiative,0.6205
Cambodia_KOICA_supported_Home_Grown_School_Feeding,6,Food_safety_and_quality,0.6078
Cambodia_KOICA_supported_Home_Grown_School_Feeding,7,Environmental_and_social_sustainability,0.6064
Cambodia_KOICA_supported_Home_Grown_School_Feeding,8,Smallholder_agricultural_market_support,0.5993
Cambodia_KOICA_supported_Home_Grown_School_Feeding,9,Funding_and_donors,0.5986
Cambodia_KOICA_supported_Home_Grown_School_Feeding,10,Food_security_analysis,0.5745
Caribbean_Food_Security_and_Livelihoods_Survey_Reg,1,Food_security_analysis,0.7135
Caribbean_Food_Security_and_Livelihoods_Survey_Reg,2,Emergency_Preparedness_and_Response,0.6725
Caribbean_Food_Security_and_Livelihoods_Survey_Reg,3,Resilience_building,0.6173
Caribbean_Food_Security_and_Livelihoods_Survey_Reg,4,Energy_for_food_security,0.5781
Caribbean_Food_Security_and_Livelihoods_Survey_Reg,5,Sustainable_livelihoods_and_ecosystems,0.5593
Caribbean_Food_Security_and_Livelihoods_Survey_Reg,6,The_R4_Rural_Resilience_Initiative,0.5544
Caribbean_Food_Security_and_Livelihoods_Survey_Reg,7,Food_systems,0.5485
Caribbean_Food_Security_and_Livelihoods_Survey_Reg,8,Food_safety_and_quality,0.5414
Caribbean_Food_Security_and_Livelihoods_Survey_Reg,9,Food_Security_Cluster,0.5362
Caribbean_Food_Security_and_Livelihoods_Survey_Reg,10,Emergencies,0.5336
Cash_assistance_and_social_benefits_in_Ukraine_Jul,1,Rome_based_agencies,0.5474
Cash_assistance_and_social_benefits_in_Ukraine_Jul,2,Cash_transfers,0.5267
Cash_assistance_and_social_benefits_in_Ukraine_Jul,3,Social_Protection_and_Safety_Nets,0.4681
Cash_assistance_and_social_benefits_in_Ukraine_Jul,4,Humanitarian_Support_and_Services,0.4586
Cash_assistance_and_social_benefits_in_Ukraine_Jul,5,Food_Assistance_for_Assets,0.4222
Cash_assistance_and_social_benefits_in_Ukraine_Jul,6,UN_Humanitarian_Air_Service,0.3993
Cash_assistance_and_social_benefits_in_Ukraine_Jul,7,Funding_and_donors,0.3911
Cash_assistance_and_social_benefits_in_Ukraine_Jul,8,Food_Assistance,0.3734
Cash_assistance_and_social_benefits_in_Ukraine_Jul,9,Gender_equality,0.3262
Cash_assistance_and_social_benefits_in_Ukraine_Jul,10,Food_fortification,0.319
Clean_and_Modern_Energy_for_Cooking_A_Path_to_Food,1,Energy_for_food_security,0.6466
Clean_and_Modern_Energy_for_Cooking_A_Path_to_Food,2,Humanitarian_Support_and_Services,0.6039
Clean_and_Modern_Energy_for_Cooking_A_Path_to_Food,3,Partnerships,0.5968
Clean_and_Modern_Energy_for_Cooking_A_Path_to_Food,4,Food_security_analysis,0.563
Clean_and_Modern_Energy_for_Cooking_A_Path_to_Food,5,Analyses_and_assessments,0.551
Clean_and_Modern_Energy_for_Cooking_A_Path_to_Food,6,Food_systems,0.548
Clean_and_Modern_Energy_for_Cooking_A_Path_to_Food,7,Innovation,0.546
Clean_and_Modern_Energy_for_Cooking_A_Path_to_Food,8,Food_Assistance,0.5414
Clean_and_Modern_Energy_for_Cooking_A_Path_to_Food,9,Zero_Hunger,0.5392
Clean_and_Modern_Energy_for_Cooking_A_Path_to_Food,10,Local_market_developments,0.5271
Clean_cooking_solutions_in_Malawi,1,School_meals,0.6365
Clean_cooking_solutions_in_Malawi,2,Sustainable_livelihoods_and_ecosystems,0.5252
Clean_cooking_solutions_in_Malawi,3,Sustainable_development_goals,0.524
Clean_cooking_solutions_in_Malawi,4,Energy_for_food_security,0.4872
Clean_cooking_solutions_in_Malawi,5,Food_security_analysis,0.4748
Clean_cooking_solutions_in_Malawi,6,Procurement,0.4719
Clean_cooking_solutions_in_Malawi,7,Seasonal_and_agricultural_monitoring,0.462
Clean_cooking_solutions_in_Malawi,8,Analyses_and_assessments,0.445
Clean_cooking_solutions_in_Malawi,9,Environmental_and_social_sustainability,0.4406
Clean_cooking_solutions_in_Malawi,10,Nutrition,0.4362
Climate_Risk_Insurance_A_key_tool_to_achieve_resil,1,The_R4_Rural_Resilience_Initiative,0.6549
Climate_Risk_Insurance_A_key_tool_to_achieve_resil,2,Climate_change_adaptation,0.5614
Climate_Risk_Insurance_A_key_tool_to_achieve_resil,3,Resilience_building,0.5442
Climate_Risk_Insurance_A_key_tool_to_achieve_resil,4,Climate_risk_management_insurance_and_financing,0.5158
Climate_Risk_Insurance_A_key_tool_to_achieve_resil,5,Humanitarian_Support_and_Services,0.4917
Climate_Risk_Insurance_A_key_tool_to_achieve_resil,6,Environmental_and_social_sustainability,0.4901
Climate_Risk_Insurance_A_key_tool_to_achieve_resil,7,Sustainable_development_goals,0.4834
Climate_Risk_Insurance_A_key_tool_to_achieve_resil,8,Energy_for_food_security,0.4768
Climate_Risk_Insurance_A_key_tool_to_achieve_resil,9,Sustainable_livelihoods_and_ecosystems,0.4743
Climate_Risk_Insurance_A_key_tool_to_achieve_resil,10,Zero_Hunger,0.4669
Corporate_Emergency_Evaluation_of_WFP_s_Response_i,1,Partnerships,0.6615
Corporate_Emergency_Evaluation_of_WFP_s_Response_i,2,Country_Capacity_Strengthening,0.6594
Corporate_Emergency_Evaluation_of_WFP_s_Response_i,3,Resilience_building,0.6486
Corporate_Emergency_Evaluation_of_WFP_s_Response_i,4,The_R4_Rural_Resilience_Initiative,0.6321
Corporate_Emergency_Evaluation_of_WFP_s_Response_i,5,Cash_transfers,0.6293
Corporate_Emergency_Evaluation_of_WFP_s_Response_i,6,Food_security_analysis,0.6227
Corporate_Emergency_Evaluation_of_WFP_s_Response_i,7,Funding_and_donors,0.6189
Corporate_Emergency_Evaluation_of_WFP_s_Response_i,8,Humanitarian_Support_and_Services,0.6069
Corporate_Emergency_Evaluation_of_WFP_s_Response_i,9,Food_Assistance_for_Assets,0.6051
Corporate_Emergency_Evaluation_of_WFP_s_Response_i,10,School_meals,0.6018
Corporate_Results_Framework_2022_2025,1,Smallholder_agricultural_market_support,0.6049
Corporate_Results_Framework_2022_2025,2,Executive_Board,0.6026
Corporate_Results_Framework_2022_2025,3,Partnerships,0.5546
Corporate_Results_Framework_2022_2025,4,Emergency_Preparedness_and_Response,0.5526
Corporate_Results_Framework_2022_2025,5,Country_Capacity_Strengthening,0.5486
Corporate_Results_Framework_2022_2025,6,Food_Assistance_for_Assets,0.5461
Corporate_Results_Framework_2022_2025,7,The_R4_Rural_Resilience_Initiative,0.5295
Corporate_Results_Framework_2022_2025,8,Sustainable_development_goals,0.5201
Corporate_Results_Framework_2022_2025,9,Energy_for_food_security,0.5108
Corporate_Results_Framework_2022_2025,10,Food_security_analysis,0.4944
Cost_of_the_Diet_Analysis_in_Samoa_August_2025,1,Nutrition,0.6168
Cost_of_the_Diet_Analysis_in_Samoa_August_2025,2,School_meals,0.6146
Cost_of_the_Diet_Analysis_in_Samoa_August_2025,3,Food_security_analysis,0.5957
Cost_of_the_Diet_Analysis_in_Samoa_August_2025,4,Specialized_nutritious_food,0.559
